@relation epilepsy-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N36-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute K33 numeric
@attribute K34 numeric
@attribute K35 numeric
@attribute K36 numeric
@attribute y numeric

@data
4.121417,-4.315671,-3.078173,3.508563,9.436606,7.896645,9.887776,-0.499808,6.053428,11.325428,2.095605,-1.175333,4.788384,2.46551,-6.04695,2.322581,21.123688,-1.381918,-0.052395,-4.702094,1.319469,4.495093,-0.551294,-8.439256,-2.07092,-5.672316,0.2956,-3.65072,-6.253795,-6.773647,9.68825,-10.431034,-3.96763,-11.008669,-5.090747,3.842234,3
4.794284,-3.934414,-2.482186,3.816361,10.035629,8.418964,10.488285,-0.18887,6.590294,11.867165,1.690977,-0.947144,5.113017,2.46859,-5.783645,2.52145,21.423118,-2.06634,0.682267,-4.784221,1.31127,4.756541,-1.027376,-8.621293,-1.767154,-6.562938,0.994802,-3.560424,-6.042389,-6.986071,9.927687,-11.118852,-3.974991,-10.833432,-4.764468,3.931873,5
4.32653,-3.903417,-2.83986,3.517334,9.674474,7.876021,10.09861,-0.252725,6.26719,11.247701,1.776074,-0.863168,4.606197,2.183827,-5.716355,2.481488,20.860406,-1.545334,0.366997,-4.663943,1.367153,4.57004,-0.691298,-8.111369,-1.756807,-6.009215,0.471372,-3.28813,-5.848419,-6.849476,9.18152,-10.323154,-3.909618,-10.326137,-4.911748,3.776228,3
4.587337,-3.795691,-3.064445,3.657447,10.038043,8.310194,10.619339,-0.098147,6.349584,11.609871,1.996956,-0.960727,5.072555,2.22329,-5.760957,2.627802,21.28651,-1.994761,0.269701,-5.141815,1.642734,4.69158,-1.049164,-8.306542,-1.820997,-6.031605,0.646297,-2.946603,-6.233202,-6.923826,9.623489,-10.462396,-3.93916,-10.372059,-4.826285,3.95377,5
6.396226,-3.622328,-3.387869,3.868949,10.389499,8.488559,9.98974,-0.645913,6.468371,11.778572,1.635193,-2.855947,5.380656,1.009129,-5.744975,1.389453,20.412944,-0.651348,-1.585117,-5.481267,1.295143,5.195927,-0.38313,-7.885494,-0.70066,-7.069568,1.202797,-1.58469,-6.709435,-6.303551,9.453282,-10.94471,-4.328719,-9.893781,-3.861632,3.964997,1
4.436045,-4.142333,-2.909676,3.658564,10.286887,8.235474,10.576415,-0.251078,6.67646,11.846963,1.912404,-0.889571,4.899102,2.450272,-5.951202,2.708318,21.787318,-1.654775,0.315848,-5.043121,1.360202,4.790951,-0.752055,-8.447608,-1.936454,-6.21742,0.693726,-3.558258,-5.987991,-7.11731,9.662678,-10.59669,-3.921294,-10.754205,-5.117469,3.864938,5
4.637717,-4.205454,-2.909603,3.60639,9.916961,8.011303,10.366345,-0.34326,6.242893,11.748043,1.975665,-1.164555,5.111632,2.344083,-5.854926,2.468353,21.081899,-1.557328,0.079215,-4.721058,1.214412,4.900583,-0.847742,-8.49256,-1.870357,-5.981123,0.749216,-3.593081,-6.100591,-6.794461,9.649574,-10.781291,-4.131882,-10.723934,-4.749611,3.893164,5
4.636328,-3.620688,-3.124852,3.462276,9.823906,8.082691,10.715899,-0.259433,6.080276,11.73161,2.212849,-0.975538,4.845258,1.962348,-5.728782,2.919172,21.598448,-1.734474,0.275699,-5.173982,1.567115,4.876317,-0.670823,-8.302026,-1.731429,-6.54625,0.575961,-3.175703,-6.205834,-6.610644,9.224485,-10.84366,-3.975542,-10.826003,-5.061877,4.165863,3
4.36817,-3.744366,-2.908065,3.753645,10.106026,8.099548,10.554333,-0.169192,6.271207,11.673255,2.076066,-0.935522,4.8583,2.038172,-5.681359,2.92872,21.577219,-1.702015,0.460183,-4.837916,1.404879,4.759927,-0.697459,-8.287311,-1.705935,-6.445753,0.742634,-3.160923,-5.941454,-6.830659,9.229002,-10.793877,-4.150901,-10.574453,-4.928021,3.91911,3
4.370039,-5.545843,-3.080201,4.830643,10.97288,8.040455,7.923086,-1.144305,7.869218,10.798712,1.637436,-0.854892,4.519364,1.851522,-6.734693,1.131046,21.448789,-1.155643,-0.240734,-5.035231,0.892886,4.036413,-0.922464,-9.084428,-2.4685,-5.292183,1.968247,-3.535358,-5.820626,-8.54733,10.577754,-9.425462,-6.040958,-9.34072,-3.516832,3.557303,1
4.530865,-4.318347,-2.932643,3.763383,10.517892,8.494497,10.940733,-0.484917,6.88618,12.119546,1.99477,-0.994715,5.26654,2.486995,-6.327143,2.563071,22.569945,-1.967152,0.44662,-5.071758,1.313222,4.976982,-0.926005,-8.646498,-1.98148,-6.608628,1.06588,-3.617582,-6.194302,-7.406365,10.132272,-11.195493,-4.373127,-10.88168,-5.239982,4.060824,4
4.065116,-4.287337,-2.931198,3.710075,10.129778,8.054902,10.721557,-0.345546,6.33914,11.718359,1.969326,-0.795162,4.949339,2.466137,-6.067324,2.866468,21.903069,-1.949399,0.503156,-4.906912,1.393632,4.525417,-0.798226,-8.387196,-2.146681,-6.364395,0.583107,-3.793247,-5.877948,-7.071763,9.696388,-10.678911,-4.08507,-10.901159,-5.403505,3.797812,2
4.572573,-3.91134,-3.175452,3.757218,10.316496,8.078928,10.434174,-0.09297,6.215975,12.021848,1.64338,-0.994159,5.133049,2.127464,-5.528488,2.573415,21.501299,-1.316156,0.020017,-5.099901,1.497571,4.650754,-0.714393,-8.498832,-1.769794,-6.360641,0.971216,-3.27726,-6.32625,-7.019124,9.658376,-10.696538,-3.898555,-10.821999,-4.353335,4.063916,2
4.370768,-3.880085,-2.92437,3.660802,9.911049,8.047001,10.402863,-0.301053,6.467093,11.507368,1.713492,-1.049865,4.692623,2.318823,-5.838589,2.446144,21.385134,-1.55067,0.431433,-4.806948,1.358217,4.658778,-0.649138,-8.056943,-1.849046,-6.004099,0.500568,-3.273351,-5.85529,-6.876612,9.422935,-10.558601,-3.94805,-10.489752,-4.944577,3.928996,2
4.295491,-3.255071,-3.09859,3.265998,9.708521,8.253378,10.416214,-0.267986,6.049511,11.58032,2.266155,-0.602494,4.670617,1.815917,-5.376026,2.797537,21.20048,-1.673792,0.558964,-4.858501,1.15158,5.01432,-0.21264,-7.887886,-1.68734,-6.763244,0.047346,-3.180193,-5.782275,-6.455965,8.881201,-11.132356,-3.556576,-10.868356,-4.534251,4.019548,2
4.368553,-4.122284,-2.939077,3.560799,9.932038,8.233768,10.302877,-0.312562,6.444646,11.612121,1.869782,-1.148928,5.095586,2.217626,-5.720778,2.258471,21.099426,-1.903321,0.187796,-5.242795,1.091031,4.433149,-0.765087,-8.180098,-1.867553,-6.239706,0.542406,-3.396962,-5.792719,-6.868707,9.800605,-10.605415,-4.062541,-10.710346,-4.873335,3.978438,5
4.439917,-4.392673,-3.026147,3.647945,10.157383,7.904704,10.820198,-0.37206,6.464634,11.787286,1.764712,-0.793683,5.150449,2.378618,-5.887927,2.956652,21.843561,-1.600422,0.138202,-4.923027,1.448395,4.664189,-0.889027,-8.727847,-1.982637,-6.284708,0.706083,-3.694328,-6.049688,-7.36345,9.556137,-10.657712,-4.169284,-10.820967,-5.454758,3.950416,5
4.719613,-3.500166,-3.216784,3.120071,11.129727,8.506043,11.020525,-0.053186,6.439157,12.424666,1.498939,-1.435013,5.228304,2.252445,-5.430281,2.64559,21.625247,-1.543742,0.155741,-5.11078,0.96006,5.407231,-0.175394,-7.646999,-1.762447,-6.387544,0.053725,-2.681817,-5.470506,-6.451238,9.302389,-10.866256,-3.67231,-10.602418,-4.065904,3.856964,2
4.48522,-3.785366,-3.171693,3.546617,10.033001,8.262615,10.264625,-0.213333,6.300645,11.778715,1.898769,-0.940045,4.833499,2.101296,-5.982798,2.728539,21.337333,-1.765214,0.289886,-5.137368,1.410845,4.909437,-0.600377,-8.306959,-1.639646,-6.257943,0.429439,-3.136256,-5.90399,-6.862806,9.249773,-10.658466,-4.072486,-10.673992,-4.709315,4.067309,3
4.662906,-4.552015,-2.899921,3.829081,10.642768,7.652455,11.256539,0.079368,6.552786,11.902341,1.283152,-1.350033,5.603188,2.883174,-5.814107,2.859748,21.646738,-1.475479,0.096174,-4.995576,1.599771,4.765623,-1.169058,-8.464231,-2.05336,-6.028157,1.001356,-3.36127,-5.47277,-7.380203,9.911304,-9.720773,-4.125757,-10.202011,-5.604927,3.222588,3
3.587448,-5.519414,-2.066326,4.630283,10.078507,7.340324,10.435454,-0.376827,6.931032,11.645693,1.958544,-1.023697,6.231799,2.760818,-7.099749,3.830714,23.123216,-2.213613,1.115896,-4.718919,1.700747,3.645267,-1.565389,-9.313932,-2.522427,-5.465019,1.490795,-4.243897,-5.506437,-8.589592,10.536779,-9.950199,-5.20663,-10.294264,-6.456467,2.767845,1
4.159608,-3.779418,-2.957234,3.598136,10.150604,7.976899,10.659432,-0.065527,6.00758,12.39343,1.975087,-0.723521,5.127148,2.465687,-5.82304,3.342825,21.924845,-1.969487,0.790084,-4.788495,1.455267,4.580448,-0.724997,-8.996961,-2.228427,-6.23866,0.508591,-3.753598,-6.331427,-7.055686,9.491851,-11.02875,-3.999685,-11.66973,-5.054524,4.098974,2
4.39189,-4.110314,-2.867971,3.838692,10.082976,8.208398,10.062794,-0.568412,6.590088,11.654509,1.764187,-1.023121,4.870605,2.253014,-6.116317,2.58762,21.657598,-1.612198,0.16906,-4.851691,1.571446,4.749758,-0.685961,-8.445054,-1.802246,-6.198438,0.80398,-3.50551,-6.116038,-7.093198,9.523383,-10.542141,-4.293747,-10.673401,-4.802547,3.798519,3
4.493108,-4.058796,-2.875901,3.759525,10.34541,8.157008,10.433751,-0.273572,6.590895,12.122508,1.723195,-1.098454,4.920696,2.264615,-5.901691,2.597302,21.675239,-1.62811,0.187316,-4.982802,1.409356,4.66936,-0.878711,-8.702398,-1.923522,-6.381286,1.037374,-3.376758,-6.173594,-7.130081,9.702784,-10.768856,-4.236718,-10.867457,-4.68367,4.041604,5
4.787506,-2.219078,-3.447947,3.602543,9.18665,6.401802,10.536623,-1.486422,5.62218,12.410397,1.60946,-2.808626,4.879889,0.423448,-5.186072,1.920323,21.243161,0.256486,-1.02875,-5.885329,0.085075,3.14074,-0.096503,-8.242736,-1.350305,-4.260874,2.129281,-2.049792,-5.088632,-6.547616,8.509413,-10.552133,-4.027546,-11.475639,-4.65379,5.578317,1
2.744859,-3.721548,-3.135655,3.524729,9.214656,9.287792,11.069684,-0.326499,7.622378,10.166151,3.574603,1.312699,3.737939,1.647955,-5.798515,1.229538,21.082096,-1.620354,1.809196,-3.955031,0.430328,6.267178,0.084794,-5.107868,-2.534429,-6.656266,-1.289112,-3.032788,-3.834,-6.458729,8.057374,-11.401363,-2.912689,-7.421199,-5.286922,3.723189,2
4.169355,-4.001055,-3.258848,3.763395,10.207906,8.013974,10.475083,-0.394023,6.180622,11.819598,1.694955,-1.042282,4.660944,2.01685,-5.813648,2.73429,21.803137,-1.301551,0.03192,-5.093582,1.352787,4.514849,-0.340189,-8.177859,-1.993982,-6.371853,0.671395,-3.619903,-6.124416,-7.00314,9.170954,-10.613484,-4.097123,-10.914769,-5.195364,4.069537,4
4.631485,-3.785201,-2.945633,3.991968,9.874773,7.810591,10.248553,-0.055171,6.330095,11.905769,1.563772,-0.963855,4.814661,2.065723,-5.887885,2.842188,21.740217,-1.353513,0.478723,-5.196379,1.498705,4.55815,-0.635096,-8.723018,-1.756133,-6.386291,0.943952,-3.628303,-6.157446,-6.931957,9.165912,-10.731957,-3.876231,-10.927418,-4.894277,3.870955,5
4.065265,-3.830297,-3.075748,3.554953,10.304389,8.264593,10.516091,-0.185177,6.380155,11.727718,2.061922,-0.671618,4.746651,2.132482,-5.715536,2.787279,21.564914,-1.824556,0.442167,-4.954964,1.431327,4.842837,-0.542355,-8.107512,-1.917508,-6.311633,0.429978,-3.448453,-5.933047,-6.644854,9.392068,-10.900644,-3.779541,-10.702262,-4.728525,4.052509,3
4.12098,-3.759567,-2.888358,3.616787,9.549967,7.837674,9.823624,-0.385369,6.057868,11.171568,2.025639,-0.851183,4.514388,2.1489,-5.563811,2.51896,20.785115,-1.527617,0.220322,-4.615979,1.259069,4.42364,-0.499229,-7.985525,-1.78646,-6.15226,0.461763,-3.39107,-5.782734,-6.632102,9.158698,-10.372433,-4.040823,-10.444088,-4.608455,3.804029,5
4.315611,-3.905962,-2.564028,3.624687,9.784005,7.817642,10.274929,-0.419155,6.357014,11.623346,1.491952,-1.159894,4.847861,1.988642,-5.719499,2.384547,21.260974,-1.158875,0.441198,-4.692356,1.511928,4.64672,-0.582187,-8.355077,-1.779674,-6.083276,0.699362,-3.477357,-5.906146,-6.582917,9.3813,-10.464034,-3.641983,-10.48604,-4.850702,3.819806,5
4.346519,-4.101562,-3.860028,3.463824,9.321773,6.139788,10.810794,-1.823394,5.34606,11.212996,2.332811,-1.369359,5.157666,1.672522,-4.908261,3.904543,22.090385,-1.199088,-0.9028,-4.065251,2.495956,5.135229,-0.802256,-8.844205,-2.001095,-7.176093,2.279524,-3.675556,-7.710565,-5.797839,9.662431,-10.411158,-3.605612,-11.041684,-6.301686,3.099725,1
4.621896,-3.707217,-3.15775,3.583818,10.146752,8.186505,10.649109,-0.150333,6.151382,12.167321,2.002124,-1.066114,5.063304,2.073533,-5.903768,2.983698,21.755358,-1.719163,0.362991,-5.100836,1.327875,4.871469,-0.595815,-8.681156,-1.723955,-6.532631,0.600828,-3.314832,-6.339309,-6.919643,9.310592,-11.095431,-4.090778,-11.18587,-4.90133,4.262731,3
4.406607,-3.907891,-2.934454,3.579874,10.083248,8.173068,10.352324,-0.291618,6.399188,11.696459,1.885916,-1.023164,4.873906,2.154635,-5.770066,2.650833,21.426546,-1.659585,0.23515,-4.925324,1.386375,4.757358,-0.661139,-8.299482,-1.789089,-6.297498,0.589247,-3.28221,-5.929019,-6.853699,9.433357,-10.65422,-3.983514,-10.641472,-4.782215,3.900656,3
3.661713,-4.679741,-3.20215,4.938929,11.358639,6.65156,9.702912,-0.95384,6.699747,12.443978,1.328213,-0.143883,5.802538,2.242526,-4.366909,1.378842,21.736226,-0.529192,1.397644,-2.09646,-0.213008,5.104213,0.453906,-8.354533,-3.004841,-7.843919,1.968564,-5.407217,-7.520149,-8.814133,9.571631,-11.487505,-4.363228,-10.764923,-2.9136,2.783343,1
4.450011,-4.150082,-2.882429,3.607671,10.068597,8.153872,10.628536,-0.586476,6.199256,11.967789,1.737169,-0.856806,4.829522,2.244078,-5.837172,2.796966,21.917548,-1.757929,-0.102679,-4.966528,1.756918,4.945293,-0.791029,-8.728909,-1.963721,-6.402036,0.457419,-3.439642,-6.112416,-6.805785,9.82187,-10.704687,-4.057485,-10.631565,-4.788559,3.872907,4
4.084585,-3.936893,-4.210981,3.513579,10.272826,7.567624,10.061655,-1.28712,5.012567,11.518451,2.70947,0.258034,5.28169,2.048254,-4.842156,3.74092,21.315847,-1.930719,-1.130882,-5.801293,1.479982,5.405826,-0.557707,-8.467782,-2.00558,-7.557061,0.44394,-4.687589,-4.534535,-6.990808,8.41216,-9.590341,-5.270402,-11.143024,-4.467751,3.227471,1
4.611414,-4.855591,-2.771726,5.782391,11.315779,8.99596,11.892517,0.021928,5.385873,11.020166,3.217953,-2.028538,7.529332,3.906947,-4.12659,2.520318,20.884649,-3.477229,1.540595,-3.135156,0.713045,5.001385,-0.882099,-9.128952,-2.555428,-9.415591,2.339803,-4.238948,-8.66991,-8.112907,11.873884,-9.934965,-8.292815,-11.666774,-4.221976,2.948309,1
4.617996,-3.973181,-3.012,3.342574,9.960742,7.995588,11.235012,-0.031059,6.358029,11.557533,2.078198,-0.74549,5.010191,2.304253,-5.544771,2.523463,21.633585,-1.719947,0.519858,-5.079281,1.6397,5.068893,-0.941562,-8.280052,-2.116116,-6.148993,0.46477,-3.078646,-5.858135,-7.096243,9.325807,-10.557355,-4.07607,-10.283331,-4.959097,3.997312,4
4.459826,-4.172639,-3.228583,3.786048,10.609518,7.94191,10.660889,-0.115866,6.601038,11.52512,2.414125,-0.649306,4.889538,1.613575,-5.659199,2.971271,21.319041,-1.688121,0.380823,-5.067122,0.841574,4.925263,-0.278826,-7.913473,-1.729423,-6.405742,0.473501,-3.62301,-5.42853,-6.820882,8.577566,-10.546173,-3.970723,-10.673275,-5.377398,4.100564,4
4.407262,-4.135817,-3.011567,3.511655,10.183849,8.047186,10.464381,-0.338174,6.390388,11.825482,1.868065,-0.896296,5.074197,2.191507,-5.808186,2.738248,21.433966,-1.605514,0.110006,-4.868926,1.482086,4.85285,-0.700311,-8.387633,-1.900493,-6.282753,0.625056,-3.503428,-6.044081,-6.886165,9.437171,-10.640386,-3.892833,-10.722538,-4.894699,3.852502,2
4.65034,-4.210001,-2.854373,3.9434,9.757262,8.062269,10.742335,-0.513179,6.326536,11.893752,1.923267,-0.909774,4.709879,1.992683,-6.016817,2.405308,22.119364,-1.284007,0.410681,-4.649185,1.572273,4.97846,-0.787309,-9.139817,-2.088496,-6.454584,0.265546,-3.634102,-6.342242,-7.115618,9.861378,-11.010969,-3.914128,-10.989843,-5.168091,3.801496,4
4.041136,-4.088348,-2.978708,3.581964,10.11633,7.946334,10.613871,-0.165063,6.269941,11.448986,2.112615,-0.749204,4.78801,2.215011,-5.71953,2.771214,21.322616,-1.862646,0.485078,-4.748511,1.289089,4.659856,-0.703983,-7.986006,-1.978695,-6.212442,0.607607,-3.489092,-5.685642,-6.777586,9.342204,-10.498506,-3.896879,-10.379463,-5.149486,3.772947,3
4.277771,-4.135221,-2.628037,4.137774,9.751607,8.467737,10.323471,-0.615812,6.465763,11.424567,1.935123,-0.923387,4.5781,2.146925,-6.068704,2.321024,21.795554,-1.596809,0.398101,-4.839838,1.421598,4.67868,-0.605414,-8.185861,-1.741783,-6.492265,0.421025,-3.630411,-5.888268,-6.811972,9.683018,-10.969138,-4.031735,-10.6399,-4.951642,3.911939,4
4.531457,-3.979295,-3.165619,3.84791,10.292776,8.452217,10.573782,-0.345172,6.657809,11.765703,2.019753,-0.811041,4.775643,2.069759,-5.89715,2.657538,21.940956,-1.651415,0.282582,-4.983202,1.495008,5.042528,-0.54152,-8.183576,-1.769215,-6.405086,0.586334,-3.370604,-6.059507,-7.076933,9.378352,-10.944018,-4.130941,-10.773398,-4.864233,3.993103,3
4.396276,-4.109438,-3.004954,3.727879,10.076784,8.08795,10.396654,-0.39139,6.49002,11.834885,1.764248,-1.084692,4.900853,2.233362,-5.868635,2.564173,21.723664,-1.52409,0.228768,-4.913627,1.3734,4.731895,-0.648326,-8.415678,-1.903507,-6.300054,0.674102,-3.55363,-6.12109,-6.995899,9.666122,-10.747859,-4.062633,-10.745993,-4.962234,3.936614,3
3.414484,-5.525027,-3.430119,3.878587,10.790082,7.439333,11.419108,-0.335308,5.324735,12.099747,2.231881,-2.006664,5.78744,1.535851,-4.990832,2.589984,23.041337,-2.419642,-0.360871,-6.372255,1.412479,4.06892,-0.332737,-8.162005,-2.17667,-7.807822,1.785001,-5.403941,-6.778343,-6.540324,11.038812,-10.603769,-4.369689,-10.667874,-5.537456,4.072313,1
4.248201,-4.259032,-3.079347,3.5796,9.972513,8.065851,10.328209,-0.665194,6.366828,11.665646,2.02939,-0.864316,4.903704,2.238981,-6.043118,2.604041,21.810377,-1.646936,0.093086,-4.975425,1.37343,4.926801,-0.584451,-8.434836,-1.93821,-6.370015,0.596466,-3.800267,-5.913907,-7.04736,9.521295,-10.708186,-4.232107,-10.695596,-5.20399,3.825,2
4.004954,-4.241242,-3.14996,3.745035,10.186309,7.625884,10.508177,-0.356219,5.967578,11.487862,1.858993,-1.263444,4.676551,1.77317,-5.785294,2.804561,21.89205,-1.169373,-0.013815,-4.504293,1.389508,4.558411,-0.318819,-8.026069,-1.586661,-6.744897,0.606789,-3.527768,-6.19381,-6.761609,8.976769,-10.171226,-3.870654,-10.393725,-5.392652,3.41019,4
4.312145,-3.722373,-2.605228,3.638287,9.709136,8.252108,10.242955,-0.232699,6.386089,11.419364,1.92271,-0.829959,4.535514,2.587357,-5.764343,2.1556,21.200059,-1.449496,0.53825,-4.603154,1.317292,4.522459,-0.70009,-8.362445,-1.782545,-6.32339,0.360542,-3.471044,-5.966858,-6.844512,9.616753,-10.775556,-3.95312,-10.648179,-4.596324,3.988702,5
4.338818,-4.323466,-3.143522,3.681122,10.211125,8.259916,10.670425,-0.519695,6.487441,11.959894,1.999673,-0.774812,5.032429,2.246896,-6.022193,2.762886,22.36132,-1.758543,0.21726,-5.149829,1.434576,4.973168,-0.587591,-8.631007,-2.001378,-6.530824,0.587959,-3.917256,-6.036031,-7.224377,9.72757,-11.093555,-4.241384,-11.004623,-5.292716,3.956553,2
4.19594,-3.937901,-2.740553,3.592046,9.69582,7.748404,9.841137,-0.251353,6.308527,11.108432,1.831349,-0.842819,4.63141,2.101589,-5.462916,2.640662,20.731805,-1.651334,0.345657,-4.624236,1.259518,4.50315,-0.700052,-8.023275,-1.638525,-6.171152,0.822002,-3.399172,-5.776812,-6.748196,9.124986,-10.332527,-3.865064,-10.20506,-4.810219,3.694525,5
4.401585,-3.907193,-3.005392,3.736588,10.29633,8.23582,10.443241,-0.391778,6.334139,11.950775,1.967987,-1.200439,4.959684,2.18988,-6.038632,2.792191,21.67152,-1.874398,0.264578,-5.022785,1.226846,4.576629,-0.542433,-8.343999,-1.781655,-6.467216,0.70708,-3.391768,-5.907914,-6.817728,9.446931,-10.939822,-4.272592,-10.909159,-5.101113,4.07974,5
4.517968,-4.018793,-2.976897,3.755439,10.34304,8.308779,10.342787,-0.439158,6.668668,11.913427,1.9601,-1.008939,5.037561,2.014072,-5.615865,2.67332,21.911369,-1.723209,0.244941,-4.838002,1.443935,5.025416,-0.631824,-8.566089,-1.809188,-6.464881,1.042095,-3.450422,-6.411448,-6.985486,9.761842,-11.149694,-4.040694,-10.673725,-4.529238,3.878017,2
4.46125,-4.006862,-3.107301,3.735207,10.163012,8.13996,10.706653,-0.032947,6.330324,12.224998,1.898381,-0.88628,5.19824,2.263631,-5.977976,3.052795,21.877936,-1.592376,0.370896,-4.864018,1.385982,4.924558,-0.826976,-8.923531,-1.990944,-6.230486,0.799374,-3.282972,-6.177143,-7.274378,9.47826,-10.821588,-4.456653,-10.974587,-4.879208,4.130678,4
3.757721,-4.974786,-2.159247,3.693869,11.395467,8.933802,10.550445,-0.805269,7.695945,11.632548,1.068034,-0.659489,5.03923,2.999633,-6.554874,2.536675,22.282754,-1.786065,0.151908,-4.30009,2.056473,4.999395,-0.878169,-8.310259,-1.798425,-5.845199,1.10147,-3.411026,-5.716041,-7.682669,9.626311,-9.973543,-4.651764,-10.062808,-4.842288,3.290058,1
4.324231,-4.239832,-3.218495,3.173114,10.545307,8.104032,10.700556,-0.258929,6.47711,11.687254,2.282961,-1.494133,5.341962,2.659793,-6.225077,3.218973,21.720484,-2.063603,0.404415,-5.047444,1.334959,4.889479,-0.572476,-7.772966,-1.766444,-6.364748,0.788068,-3.509383,-5.729919,-7.024905,9.626664,-10.906866,-3.669727,-11.053465,-5.679034,3.523774,4
4.432051,-3.725492,-2.916342,3.619515,10.144043,8.27983,10.371735,-0.440085,6.397094,11.856581,2.029276,-0.847082,4.812995,2.052931,-5.737834,2.785044,21.903137,-1.697147,0.389556,-4.855245,1.392337,5.049337,-0.446644,-8.473605,-1.811971,-6.617094,0.460732,-3.596669,-5.96938,-7.07276,9.33715,-11.028442,-4.120454,-11.000151,-4.854091,3.909114,2
4.464834,-3.344523,-2.703972,2.947048,10.644907,7.135367,8.265792,0.395528,7.913203,12.149796,1.819668,-0.055959,2.754214,0.365302,-5.074957,1.671824,22.298822,-3.181081,1.030572,-7.077369,-1.250426,2.908091,-0.622688,-9.047821,-1.128433,-4.836497,1.367998,-3.325468,-4.428712,-5.876365,8.95772,-10.170062,-3.319922,-10.174726,-3.836028,6.161885,1
4.538273,-4.157816,-2.876231,3.706157,9.993292,8.127889,10.309499,-0.401585,6.517115,11.620026,2.10529,-0.845107,4.992903,2.181563,-5.956632,2.574215,21.574809,-1.632896,0.153084,-5.041323,1.40281,4.917954,-0.812779,-8.414483,-1.742512,-6.240276,0.775935,-3.470469,-5.980004,-6.99263,9.377115,-10.865787,-4.166914,-10.506745,-4.834346,3.998632,4
3.724746,-3.257347,-2.71841,4.193489,9.839713,8.850035,9.872608,-0.568165,6.621159,11.099874,2.464821,-0.38106,3.504846,2.361861,-6.124003,2.006356,21.540584,-1.850525,1.376343,-4.155871,1.351488,4.827719,-0.293082,-8.167221,-2.018839,-6.720421,0.024619,-3.82822,-6.451709,-6.724663,9.41442,-11.221661,-3.81493,-11.327507,-4.569881,4.260654,2
4.223549,-4.480777,-2.548449,3.311849,9.834141,7.564211,10.798848,-0.776752,6.331455,11.633047,1.752402,-0.965885,5.305687,2.247566,-5.735374,2.554122,21.850813,-1.312501,0.158451,-4.499747,1.188509,4.9495,-0.622747,-8.81322,-2.042821,-6.478622,0.649569,-3.836723,-5.744918,-7.099579,9.690682,-10.716647,-3.929796,-10.125567,-5.696537,3.43836,2
4.737263,-3.732313,-2.960359,3.408149,10.369471,7.85479,10.434132,-0.000227,6.289714,11.951707,1.562137,-1.253014,5.323401,2.280484,-5.580498,2.93364,21.096914,-1.46281,0.009334,-4.854213,1.537134,4.892761,-0.783672,-8.37176,-1.6851,-6.269504,0.99406,-3.054229,-5.995262,-6.939806,9.182388,-10.496791,-4.006533,-10.564568,-4.736738,3.7637,3
4.699366,-4.345792,-3.220423,3.749086,10.133573,8.07745,10.468725,-0.428243,6.641748,11.926247,1.709862,-1.014881,5.065287,2.078963,-5.887275,2.41306,21.98776,-1.364264,-0.022035,-5.010946,1.452517,4.964891,-0.646207,-8.605504,-1.883311,-6.203598,0.698053,-3.565385,-6.379169,-7.232687,9.698251,-10.800362,-4.120722,-10.736098,-4.926933,3.887966,3
